date,dji
09JUL1901,74.66
10JUL1901,72.78
11JUL1901,72.22
12JUL1901,70.77
15JUL1901,69.46
16JUL1901,69.67
17JUL1901,71.55
18JUL1901,71.91
19JUL1901,71.97
22JUL1901,70.43
23JUL1901,71.39
24JUL1901,70.91
25JUL1901,71.69
26JUL1901,72.13
29JUL1901,72.94
30JUL1901,72.65
31JUL1901,71.63
01AUG1901,71.71
02AUG1901,71.28
05AUG1901,69.21
06AUG1901,69.05
07AUG1901,69.53
08AUG1901,70.42
09AUG1901,69.66
12AUG1901,69.91
13AUG1901,70.33
14AUG1901,70.71
15AUG1901,71.71
16AUG1901,71.58
19AUG1901,71.01
20AUG1901,71.08
21AUG1901,71.4
22AUG1901,72.1
23AUG1901,73.03
26AUG1901,73.83
27AUG1901,72.81
28AUG1901,72.71
29AUG1901,72.82
30AUG1901,73.47
03SEP1901,72.65
04SEP1901,73.27
05SEP1901,73.06
06SEP1901,72.23
09SEP1901,70.69
10SEP1901,71.45
11SEP1901,71.01
12SEP1901,70.25
13SEP1901,67.25
16SEP1901,70.01
17SEP1901,69.87
18SEP1901,70.25
20SEP1901,70.47
23SEP1901,67.57
24SEP1901,67.43
25SEP1901,66.22
26SEP1901,66.89
27SEP1901,67.69
30SEP1901,66.66
01OCT1901,66.07
02OCT1901,65.94
03OCT1901,64.48
04OCT1901,64.57
07OCT1901,63.72
08OCT1901,63.84
09OCT1901,64.13
10OCT1901,65.36
11OCT1901,65.91
14OCT1901,65.79
15OCT1901,65.3
16OCT1901,64.91
17OCT1901,65.23
18OCT1901,65.48
21OCT1901,65.42
22OCT1901,65.66
23OCT1901,65.66
24OCT1901,65.44
25OCT1901,65.29
28OCT1901,64.01
29OCT1901,64.46
30OCT1901,64.86
31OCT1901,64.45
01NOV1901,64.67
04NOV1901,64.48
06NOV1901,64.56
07NOV1901,64.78
08NOV1901,65.1
11NOV1901,66.52
12NOV1901,66.35
13NOV1901,66.03
14NOV1901,65.36
15NOV1901,66.1
18NOV1901,65.87
19NOV1901,65.62
20NOV1901,65.15
21NOV1901,65.45
22NOV1901,65.88
25NOV1901,65.15
26NOV1901,65.18
27NOV1901,65.78
29NOV1901,65.68
02DEC1901,64.02
03DEC1901,64.44
04DEC1901,64.87
05DEC1901,64.84
06DEC1901,63.82
09DEC1901,63.68
10DEC1901,63.27
11DEC1901,62.75
12DEC1901,61.61
13DEC1901,61.84
16DEC1901,61.95
17DEC1901,62.27
18DEC1901,62.79
19DEC1901,62.86
20DEC1901,63.17
23DEC1901,62.11
24DEC1901,61.52
26DEC1901,62.62
27DEC1901,63.31
30DEC1901,63.33
31DEC1901,64.56
02JAN1902,64.32
03JAN1902,64.25
06JAN1902,64.9
07JAN1902,64.22
08JAN1902,64.87
09JAN1902,64.08
10JAN1902,63.85
13JAN1902,63.31
14JAN1902,62.57
15JAN1902,63.16
16JAN1902,63.59
17JAN1902,64.02
20JAN1902,63.45
21JAN1902,63.44
22JAN1902,63.54
23JAN1902,64.01
24JAN1902,64.13
27JAN1902,64.17
28JAN1902,65.17
29JAN1902,64.76
30JAN1902,64.87
31JAN1902,64.95
03FEB1902,64.77
04FEB1902,64.62
05FEB1902,64.96
06FEB1902,64.92
07FEB1902,65.31
10FEB1902,64.82
11FEB1902,65.16
13FEB1902,64.58
14FEB1902,64.61
17FEB1902,65.3
18FEB1902,64.81
19FEB1902,65.53
20FEB1902,64.68
21FEB1902,64.98
24FEB1902,65.3
25FEB1902,65.53
26FEB1902,65.2
27FEB1902,65.27
28FEB1902,64.81
03MAR1902,65.3
04MAR1902,64.77
05MAR1902,64.97
06MAR1902,66.16
07MAR1902,65.56
10MAR1902,65.11
11MAR1902,65.32
12MAR1902,64.88
13MAR1902,65.26
14MAR1902,65.38
17MAR1902,65.59
18MAR1902,65.96
19MAR1902,66.5
20MAR1902,67.25
21MAR1902,67.52
24MAR1902,67.3
25MAR1902,67.01
26MAR1902,67.25
27MAR1902,67.21
31MAR1902,67.19
01APR1902,67.2
02APR1902,67.17
03APR1902,67.01
04APR1902,66.82
07APR1902,66.6
08APR1902,66.6
09APR1902,66.76
10APR1902,65.95
11APR1902,66.18
14APR1902,66.03
15APR1902,66.46
16APR1902,66.86
17APR1902,67.44
18APR1902,67.75
21APR1902,67.1
22APR1902,66.2
23APR1902,66.84
24APR1902,68.44
25APR1902,67.62
28APR1902,67.31
29APR1902,67.37
30APR1902,67.01
01MAY1902,67.11
02MAY1902,65.89
05MAY1902,66.06
06MAY1902,67.01
07MAY1902,66.36
08MAY1902,66.66
09MAY1902,66.4
12MAY1902,65.51
13MAY1902,65.9
14MAY1902,65.95
15MAY1902,66.06
16MAY1902,65.35
19MAY1902,64.73
20MAY1902,65.33
21MAY1902,65.86
22MAY1902,65.88
23MAY1902,66.44
26MAY1902,66.46
27MAY1902,66.25
28MAY1902,66.21
29MAY1902,66.42
02JUN1902,66.26
03JUN1902,66.17
04JUN1902,65.96
05JUN1902,65.32
06JUN1902,65.46
09JUN1902,65.68
10JUN1902,66.11
11JUN1902,66.2
12JUN1902,65.94
13JUN1902,65.94
16JUN1902,65.9
17JUN1902,65.89
18JUN1902,65.43
19JUN1902,64.91
20JUN1902,64.76
23JUN1902,64.2
24JUN1902,63.67
25JUN1902,63.82
26JUN1902,64.04
27JUN1902,63.73
30JUN1902,64.31
01JUL1902,64.25
02JUL1902,64.76
03JUL1902,64.89
07JUL1902,65.09
08JUL1902,64.51
09JUL1902,64.27
10JUL1902,64.65
11JUL1902,64.5
14JUL1902,64.64
15JUL1902,64.79
16JUL1902,65.55
17JUL1902,65.9
18JUL1902,66.03
21JUL1902,66.01
22JUL1902,66.44
23JUL1902,66.5
24JUL1902,66.37
25JUL1902,66.59
28JUL1902,67.28
29JUL1902,66.51
30JUL1902,66.56
31JUL1902,65.82
01AUG1902,65.91
04AUG1902,65.96
05AUG1902,66.12
06AUG1902,66.47
07AUG1902,66.52
08AUG1902,66.53
11AUG1902,66.19
12AUG1902,66.07
13AUG1902,66.48
14AUG1902,66.78
15AUG1902,66.59
18AUG1902,66.38
19AUG1902,66.46
20AUG1902,66.28
21AUG1902,65.33
22AUG1902,65.8
25AUG1902,65.87
26AUG1902,65.79
27AUG1902,66.19
28AUG1902,66.28
29AUG1902,66.28
02SEP1902,66.55
03SEP1902,66.64
04SEP1902,66.6
05SEP1902,66.8
08SEP1902,67.12
09SEP1902,67.03
10SEP1902,66.89
11SEP1902,66.67
12SEP1902,66.05
15SEP1902,66.11
16SEP1902,66.4
17SEP1902,66.89
18SEP1902,67.25
19SEP1902,67.77
22SEP1902,66.91
23SEP1902,65.45
24SEP1902,65.42
25SEP1902,65.81
26SEP1902,66.34
29SEP1902,64.07
30SEP1902,66.15
01OCT1902,66.45
02OCT1902,66.44
03OCT1902,66.58
06OCT1902,64.21
07OCT1902,63.84
08OCT1902,64.28
09OCT1902,65.06
10OCT1902,64.76
13OCT1902,64.17
14OCT1902,65.02
15OCT1902,65.37
16OCT1902,66.1
17OCT1902,66.57
20OCT1902,66.58
21OCT1902,65.81
22OCT1902,65.89
23OCT1902,65.78
24OCT1902,66.37
27OCT1902,66.06
28OCT1902,65.92
29OCT1902,65.13
30OCT1902,65.43
31OCT1902,66.05
03NOV1902,65.55
05NOV1902,64.55
06NOV1902,64.37
07NOV1902,64.19
10NOV1902,62.35
11NOV1902,60.96
12NOV1902,61.61
13NOV1902,61.81
14NOV1902,60.62
17NOV1902,62.19
18NOV1902,61.61
19NOV1902,61.69
20NOV1902,62.04
21NOV1902,62.94
24NOV1902,62.79
25NOV1902,62.15
26NOV1902,61.41
28NOV1902,62.14
01DEC1902,62.53
02DEC1902,62.22
03DEC1902,62
04DEC1902,61.9
05DEC1902,61.76
08DEC1902,62.14
09DEC1902,62.19
10DEC1902,60.71
11DEC1902,59.97
12DEC1902,60.19
15DEC1902,59.57
16DEC1902,59.71
17DEC1902,60.1
18DEC1902,61.18
19DEC1902,61.36
22DEC1902,62.67
23DEC1902,62
24DEC1902,62.61
26DEC1902,63.21
29DEC1902,63.3
30DEC1902,63.96
31DEC1902,64.29
02JAN1903,64.6
05JAN1903,65.38
06JAN1903,65.88
07JAN1903,65.73
08JAN1903,66.33
09JAN1903,66.21
12JAN1903,65.65
13JAN1903,64.98
14JAN1903,64.89
15JAN1903,64.5
16JAN1903,64.8
19JAN1903,64.52
20JAN1903,64.19
21JAN1903,65
22JAN1903,64.83
23JAN1903,64.3
26JAN1903,64.9
27JAN1903,65.36
28JAN1903,65.37
29JAN1903,65.55
30JAN1903,64.96
02FEB1903,65.53
03FEB1903,66.06
04FEB1903,66.4
05FEB1903,66.55
06FEB1903,66.38
09FEB1903,67.1
10FEB1903,67.22
11FEB1903,67.19
13FEB1903,66.93
16FEB1903,67.7
17FEB1903,67.69
18FEB1903,67.32
19FEB1903,66.69
20FEB1903,67.26
24FEB1903,67.43
25FEB1903,67.09
26FEB1903,66.52
27FEB1903,66.16
02MAR1903,66.01
03MAR1903,65.68
04MAR1903,65.81
05MAR1903,64.7
06MAR1903,64.82
09MAR1903,64.42
10MAR1903,63.9
11MAR1903,64.28
12MAR1903,63.92
13MAR1903,64.11
16MAR1903,64.19
17MAR1903,64.51
18MAR1903,64.86
19MAR1903,65.4
20MAR1903,65.75
23MAR1903,65.39
24MAR1903,64.43
25MAR1903,63.96
26MAR1903,64.15
27MAR1903,63.45
30MAR1903,62.86
31MAR1903,63.64
01APR1903,63.47
02APR1903,62.63
03APR1903,62.55
06APR1903,62.4
07APR1903,62.09
08APR1903,62.28
09APR1903,62.32
13APR1903,60.79
14APR1903,62.12
15APR1903,62.14
16APR1903,62.87
17APR1903,63.84
20APR1903,64.43
21APR1903,64.56
23APR1903,64.21
24APR1903,64.07
27APR1903,63.48
28APR1903,63.77
29APR1903,64.09
30APR1903,63.78
01MAY1903,63.84
04MAY1903,64.06
05MAY1903,64.01
06MAY1903,63.89
07MAY1903,63.55
08MAY1903,63.7
11MAY1903,63.76
12MAY1903,63.5
13MAY1903,63.63
14MAY1903,63.15
15MAY1903,63.01
18MAY1903,62.12
19MAY1903,62.28
20MAY1903,61.25
21MAY1903,61.95
22MAY1903,62.56
25MAY1903,60.67
26MAY1903,61.53
27MAY1903,61.16
28MAY1903,60.52
29MAY1903,60.27
01JUN1903,59.59
02JUN1903,59.87
03JUN1903,59.9
04JUN1903,58.86
05JUN1903,58.53
08JUN1903,57.97
09JUN1903,57.37
10JUN1903,56.78
11JUN1903,58.28
12JUN1903,59.38
15JUN1903,57.75
16JUN1903,57.84
17JUN1903,57.55
18JUN1903,56.89
19JUN1903,57.48
22JUN1903,56.65
23JUN1903,57.61
24JUN1903,57.6
25JUN1903,57.31
26JUN1903,57.27
29JUN1903,58.77
30JUN1903,59.08
01JUL1903,58.81
02JUL1903,58.08
03JUL1903,58.21
06JUL1903,58.08
07JUL1903,57.84
08JUL1903,57.95
09JUL1903,56.97
10JUL1903,56.61
13JUL1903,56.12
14JUL1903,54.92
15JUL1903,54.37
16JUL1903,54.1
17JUL1903,54.73
20JUL1903,52.76
21JUL1903,51.45
22JUL1903,52.01
23JUL1903,50.83
24JUL1903,49.84
27JUL1903,50.11
28JUL1903,51.52
29JUL1903,51.02
30JUL1903,50.72
31JUL1903,50.76
03AUG1903,50.57
04AUG1903,49.22
05AUG1903,47.98
06AUG1903,49.36
07AUG1903,48.64
10AUG1903,48.06
11AUG1903,48.67
12AUG1903,50.31
13AUG1903,51.36
14AUG1903,52.8
17AUG1903,53.88
18AUG1903,53.61
19AUG1903,51.43
20AUG1903,51.76
21AUG1903,51.45
24AUG1903,51.36
25AUG1903,52.27
26AUG1903,52.32
27AUG1903,52.38
28AUG1903,53.02
31AUG1903,53.19
01SEP1903,52.75
02SEP1903,52.6
03SEP1903,51.85
04SEP1903,51.93
08SEP1903,51.53
09SEP1903,51.39
10SEP1903,51
11SEP1903,50.93
14SEP1903,50.16
15SEP1903,50.3
16SEP1903,49.82
17SEP1903,49.44
18SEP1903,48.73
21SEP1903,48.45
22SEP1903,48.43
23SEP1903,47.75
24SEP1903,46.62
25SEP1903,46.64
28SEP1903,45.09
29SEP1903,46.67
30SEP1903,45.8
01OCT1903,47.06
02OCT1903,47.62
05OCT1903,47.05
06OCT1903,47.23
07OCT1903,46.96
08OCT1903,45.51
09OCT1903,45.34
12OCT1903,43.67
13OCT1903,43.2
14OCT1903,42.42
15OCT1903,42.25
16OCT1903,44.41
19OCT1903,43.19
20OCT1903,44.75
21OCT1903,45.1
22OCT1903,44.77
23OCT1903,44.59
26OCT1903,45.33
27OCT1903,45.41
28OCT1903,45.46
29OCT1903,45.21
30OCT1903,44.82
02NOV1903,45.46
04NOV1903,44.9
05NOV1903,43.6
06NOV1903,43.94
09NOV1903,42.15
10NOV1903,43.34
11NOV1903,42.83
12NOV1903,42.93
13NOV1903,43.41
16NOV1903,43.36
17NOV1903,43.5
18NOV1903,44.2
19NOV1903,44.53
20NOV1903,44.19
23NOV1903,44.55
24NOV1903,43.64
25NOV1903,43.91
27NOV1903,44.25
30NOV1903,44.33
01DEC1903,44.35
02DEC1903,45.5
03DEC1903,46.23
04DEC1903,46.5
07DEC1903,47.4
08DEC1903,47.34
09DEC1903,47.34
10DEC1903,46.35
11DEC1903,46.12
14DEC1903,46.7
15DEC1903,46.83
16DEC1903,46.86
17DEC1903,46.7
18DEC1903,47.16
21DEC1903,46.95
22DEC1903,46.63
23DEC1903,47.55
24DEC1903,47.75
28DEC1903,48.64
29DEC1903,49.35
30DEC1903,49.06
31DEC1903,49.11
04JAN1904,47.77
05JAN1904,48.09
06JAN1904,47.07
07JAN1904,47.16
08JAN1904,47.92
11JAN1904,47.82
12JAN1904,47.63
13JAN1904,47.77
14JAN1904,47.85
15JAN1904,47.97
18JAN1904,48.82
19JAN1904,48.65
20JAN1904,48.58
21JAN1904,49.38
22JAN1904,49.94
25JAN1904,49.61
26JAN1904,50.18
27JAN1904,50.5
28JAN1904,49.42
29JAN1904,49.11
01FEB1904,49.03
02FEB1904,48.69
03FEB1904,48.4
04FEB1904,48.35
05FEB1904,47.87
08FEB1904,48.1
09FEB1904,46.98
10FEB1904,47.76
11FEB1904,48.16
15FEB1904,48.86
16FEB1904,48.39
17FEB1904,48.16
18FEB1904,47.9
19FEB1904,47.51
23FEB1904,46.86
24FEB1904,46.71
25FEB1904,47.47
26FEB1904,47.14
29FEB1904,47.53
01MAR1904,47.86
02MAR1904,47.87
03MAR1904,48
04MAR1904,47.9
07MAR1904,47.18
08MAR1904,47.72
09MAR1904,47.04
10MAR1904,46.93
11MAR1904,46.46
14MAR1904,46.5
15MAR1904,47.73
16MAR1904,47.77
17MAR1904,48.3
18MAR1904,47.91
21MAR1904,48.26
22MAR1904,48.5
23MAR1904,48.62
24MAR1904,48.16
25MAR1904,48.15
28MAR1904,48.68
29MAR1904,48.6
30MAR1904,48.77
31MAR1904,49.12
04APR1904,48.68
05APR1904,48.89
06APR1904,49.3
07APR1904,49.98
08APR1904,49.59
11APR1904,49.98
12APR1904,49.58
13APR1904,49.73
14APR1904,49.41
15APR1904,49.35
18APR1904,49.33
19APR1904,48.92
20APR1904,48.62
21APR1904,49.1
22APR1904,49.09
25APR1904,48.65
26APR1904,48.81
27APR1904,48.95
28APR1904,48.86
29APR1904,48.9
02MAY1904,48.42
03MAY1904,48.33
04MAY1904,48.6
05MAY1904,48.56
06MAY1904,48.71
09MAY1904,48.71
10MAY1904,48.42
11MAY1904,48.3
12MAY1904,47.93
13MAY1904,47.72
16MAY1904,47.56
17MAY1904,47.67
18MAY1904,47.43
19MAY1904,47.45
20MAY1904,47.53
23MAY1904,48.53
24MAY1904,48.01
25MAY1904,48.14
26MAY1904,48.23
27MAY1904,48.26
31MAY1904,48.18
01JUN1904,48.26
02JUN1904,48.1
03JUN1904,48.17
06JUN1904,48.08
07JUN1904,48.27
08JUN1904,48.6
09JUN1904,48.66
10JUN1904,49.06
13JUN1904,48.88
14JUN1904,49.05
15JUN1904,48.86
16JUN1904,48.83
17JUN1904,48.73
20JUN1904,48.97
21JUN1904,49.03
22JUN1904,49.46
23JUN1904,49.47
24JUN1904,49.32
27JUN1904,49.29
28JUN1904,49.12
29JUN1904,49.08
30JUN1904,49.25
01JUL1904,49.31
05JUL1904,49.62
06JUL1904,50.09
07JUL1904,49.96
08JUL1904,50.44
11JUL1904,50.67
12JUL1904,51.37
13JUL1904,51.73
14JUL1904,51.87
15JUL1904,52.06
18JUL1904,52.5
19JUL1904,52.96
20JUL1904,52.8
21JUL1904,52.47
22JUL1904,52.65
25JUL1904,52.98
26JUL1904,52.27
27JUL1904,52.43
28JUL1904,52.39
29JUL1904,52.12
01AUG1904,52.73
02AUG1904,52.68
03AUG1904,52.75
04AUG1904,52.7
05AUG1904,52.85
08AUG1904,52.73
09AUG1904,53.03
10AUG1904,53.13
11AUG1904,53.28
12AUG1904,53.39
15AUG1904,53.98
16AUG1904,53.54
17AUG1904,54.08
18AUG1904,54.25
19AUG1904,53.76
22AUG1904,53.13
23AUG1904,53.91
24AUG1904,54.13
25AUG1904,54.41
26AUG1904,54.44
29AUG1904,54.61
30AUG1904,54.44
31AUG1904,54.57
01SEP1904,54.94
02SEP1904,55.15
06SEP1904,55.38
07SEP1904,55.68
08SEP1904,55.94
09SEP1904,56.54
12SEP1904,56.46
13SEP1904,56.32
14SEP1904,57.1
15SEP1904,56.66
16SEP1904,57.19
19SEP1904,56.55
20SEP1904,55.67
21SEP1904,56
22SEP1904,55.72
23SEP1904,56.31
26SEP1904,56.91
27SEP1904,57.14
28SEP1904,57.44
29SEP1904,57.11
30SEP1904,57.59
03OCT1904,58.65
04OCT1904,58.27
05OCT1904,58.18
06OCT1904,57.59
07OCT1904,57.96
10OCT1904,58.75
11OCT1904,59.03
12OCT1904,59.23
13OCT1904,60.16
14OCT1904,61.42
17OCT1904,62.06
18OCT1904,62.16
19OCT1904,61.72
20OCT1904,62.12
21OCT1904,62.35
24OCT1904,63.17
25OCT1904,62.68
26OCT1904,62.63
27OCT1904,61.97
28OCT1904,63.39
31OCT1904,63.03
01NOV1904,63.72
02NOV1904,64.76
03NOV1904,64.87
04NOV1904,65.31
07NOV1904,66.21
09NOV1904,67.07
10NOV1904,67.58
11NOV1904,68.03
14NOV1904,68.78
15NOV1904,69.17
16NOV1904,69.11
17NOV1904,70.08
18NOV1904,69.69
21NOV1904,70.62
22NOV1904,69.8
23NOV1904,69.89
25NOV1904,70.83
28NOV1904,72.36
29NOV1904,72.35
30NOV1904,72.02
01DEC1904,72.05
02DEC1904,72.46
05DEC1904,73.23
06DEC1904,72.57
07DEC1904,68.97
08DEC1904,68
09DEC1904,69.22
12DEC1904,65.77
13DEC1904,66.42
14DEC1904,66.17
15DEC1904,66.62
16DEC1904,68.73
19DEC1904,68.48
20DEC1904,69.09
21DEC1904,68.38
22DEC1904,67.87
23DEC1904,68.47
27DEC1904,69.13
28DEC1904,70.2
29DEC1904,71.07
30DEC1904,70.05
03JAN1905,70.39
04JAN1905,70.22
05JAN1905,70.23
06JAN1905,69.46
09JAN1905,69.52
10JAN1905,70.1
11JAN1905,70.03
12JAN1905,69.61
13JAN1905,70.31
16JAN1905,70.94
17JAN1905,70.67
18JAN1905,70.98
19JAN1905,70.67
20JAN1905,70.63
23JAN1905,69.45
24JAN1905,69.39
25JAN1905,68.76
26JAN1905,70.07
27JAN1905,70.43
30JAN1905,70.77
31JAN1905,71.33
01FEB1905,70.91
02FEB1905,71.19
03FEB1905,71.47
06FEB1905,71.8
07FEB1905,72.63
08FEB1905,72.54
09FEB1905,72.26
10FEB1905,73.27
14FEB1905,73.48
15FEB1905,73.57
16FEB1905,73.63
17FEB1905,73.92
20FEB1905,74.94
21FEB1905,75.51
23FEB1905,75.34
24FEB1905,76.11
27FEB1905,75.75
28FEB1905,75.15
01MAR1905,76.06
02MAR1905,76.81
03MAR1905,75.92
06MAR1905,76.33
07MAR1905,76.02
08MAR1905,76.29
09MAR1905,77.36
10MAR1905,77.88
13MAR1905,78.22
14MAR1905,78.17
15MAR1905,77.89
16MAR1905,77.81
17MAR1905,77.18
20MAR1905,78.02
21MAR1905,77.51
22MAR1905,76.44
23MAR1905,77.42
24MAR1905,79.27
27MAR1905,78.58
28MAR1905,78.13
29MAR1905,78.7
30MAR1905,79.23
31MAR1905,80.02
03APR1905,81.13
04APR1905,81.31
05APR1905,82.17
06APR1905,82.76
07APR1905,83.12
10APR1905,82.2
11APR1905,81.93
12APR1905,82.64
13APR1905,83.23
14APR1905,83.75
17APR1905,83.41
18APR1905,82.6
19APR1905,83.44
20APR1905,80.95
24APR1905,79.97
25APR1905,80.85
26APR1905,81.26
27APR1905,78.53
28APR1905,77.87
01MAY1905,76.9
02MAY1905,77.77
03MAY1905,76.51
04MAY1905,74.68
05MAY1905,76.82
08MAY1905,74.52
09MAY1905,75.78
10MAY1905,76.34
11MAY1905,77.15
12MAY1905,78.05
15MAY1905,77.46
16MAY1905,76.89
17MAY1905,76.65
18MAY1905,74.63
19MAY1905,73.87
22MAY1905,71.37
23MAY1905,71.57
24MAY1905,73.75
25MAY1905,72.91
26MAY1905,73.01
29MAY1905,74.12
31MAY1905,74.32
01JUN1905,73.17
02JUN1905,73.31
05JUN1905,73.51
06JUN1905,72.53
07JUN1905,72.94
08JUN1905,73.05
09JUN1905,73.27
12JUN1905,74.61
13JUN1905,73.95
14JUN1905,74.11
15JUN1905,73.76
16JUN1905,73.96
19JUN1905,73.68
20JUN1905,74.43
21JUN1905,75.19
22JUN1905,75.7
23JUN1905,75.78
26JUN1905,77.45
27JUN1905,77.45
28JUN1905,77.78
29JUN1905,77.19
30JUN1905,76.87
03JUL1905,78.7
05JUL1905,78.65
06JUL1905,79.33
07JUL1905,79.54
10JUL1905,79.47
11JUL1905,78.02
12JUL1905,79.09
13JUL1905,78.93
14JUL1905,78.56
17JUL1905,79.1
18JUL1905,79.1
19JUL1905,79.26
20JUL1905,79.6
21JUL1905,79.3
24JUL1905,78.69
25JUL1905,78.36
26JUL1905,78.66
27JUL1905,79.27
28JUL1905,80.46
31JUL1905,81.7
01AUG1905,81.35
02AUG1905,81.31
03AUG1905,81.63
04AUG1905,81.9
07AUG1905,82.2
08AUG1905,81.9
09AUG1905,81.83
10AUG1905,82.03
11AUG1905,82.2
14AUG1905,82.12
15AUG1905,82.35
16AUG1905,82.45
17AUG1905,82.73
18AUG1905,82.03
21AUG1905,82.26
22AUG1905,82.1
23AUG1905,82.82
24AUG1905,82.61
25AUG1905,82.37
28AUG1905,82.22
29AUG1905,82.79
30AUG1905,82.05
31AUG1905,80.63
01SEP1905,79.66
05SEP1905,80.73
06SEP1905,78.92
07SEP1905,78.6
08SEP1905,79.78
11SEP1905,79.06
12SEP1905,80.13
13SEP1905,79.43
14SEP1905,80.11
15SEP1905,80.52
18SEP1905,81.38
19SEP1905,80.77
20SEP1905,81.45
21SEP1905,81.77
22SEP1905,81.91
25SEP1905,81.05
26SEP1905,81.3
27SEP1905,81.13
28SEP1905,80.92
29SEP1905,81.39
02OCT1905,82.17
03OCT1905,82.62
04OCT1905,82.38
05OCT1905,82.78
06OCT1905,82.55
09OCT1905,81.65
10OCT1905,82.02
11OCT1905,80.83
12OCT1905,80.96
13OCT1905,81.54
16OCT1905,81.48
17OCT1905,81.43
18OCT1905,80.96
19OCT1905,81.41
20OCT1905,82.27
23OCT1905,82.86
24OCT1905,82.84
25OCT1905,82.66
26OCT1905,82.08
27OCT1905,81.97
30OCT1905,82.33
31OCT1905,83.77
01NOV1905,84.14
02NOV1905,83.92
03NOV1905,83.78
06NOV1905,83.32
08NOV1905,82.17
09NOV1905,81.56
10NOV1905,82.57
13NOV1905,80.83
14NOV1905,81.67
15NOV1905,82.77
16NOV1905,82.47
17NOV1905,84.19
20NOV1905,85.22
21NOV1905,85.84
22NOV1905,86.11
23NOV1905,85.93
24NOV1905,85.81
27NOV1905,89.43
28NOV1905,89.77
29NOV1905,89.89
01DEC1905,89.62
04DEC1905,89.56
05DEC1905,90.82
06DEC1905,90.91
07DEC1905,92.37
08DEC1905,93.2
11DEC1905,93.59
12DEC1905,95.13
13DEC1905,95.68
14DEC1905,95.47
15DEC1905,96.05
18DEC1905,95.71
19DEC1905,95.64
20DEC1905,94.61
21DEC1905,94.2
22DEC1905,94.43
26DEC1905,95.84
27DEC1905,94.04
28DEC1905,95.37
29DEC1905,96.56
02JAN1906,95
03JAN1906,95.63
04JAN1906,94.44
05JAN1906,96.09
08JAN1906,98.03
09JAN1906,97.85
10JAN1906,98.09
11JAN1906,99.06
12JAN1906,100.25
15JAN1906,100.8
16JAN1906,100.81
17JAN1906,101.67
18JAN1906,102.26
19JAN1906,103
22JAN1906,102.37
23JAN1906,102.5
24JAN1906,102.53
25JAN1906,102.66
26JAN1906,102.9
29JAN1906,99.32
30JAN1906,98.31
31JAN1906,100.69
01FEB1906,101.55
02FEB1906,101.71
05FEB1906,100.05
06FEB1906,100.39
07FEB1906,99.6
08FEB1906,99.5
09FEB1906,99.93
13FEB1906,100.08
14FEB1906,99.27
15FEB1906,97.88
16FEB1906,97.31
19FEB1906,97.31
20FEB1906,97.07
21FEB1906,96.25
23FEB1906,96.76
26FEB1906,97.38
27FEB1906,96.44
28FEB1906,93.94
01MAR1906,93.83
02MAR1906,93.86
05MAR1906,92.9
06MAR1906,94
07MAR1906,94.09
08MAR1906,94.69
09MAR1906,96.43
12MAR1906,96.4
13MAR1906,96.96
14MAR1906,96.44
15MAR1906,95.79
16MAR1906,95.33
19MAR1906,93.05
20MAR1906,94.35
21MAR1906,94.38
22MAR1906,94.96
23MAR1906,95.06
26MAR1906,96.25
27MAR1906,95.82
28MAR1906,96.64
29MAR1906,96.43
30MAR1906,96.6
02APR1906,97.84
03APR1906,98.19
04APR1906,97.48
05APR1906,97
06APR1906,97.09
09APR1906,95.93
10APR1906,95.05
11APR1906,96.44
12APR1906,96.02
13APR1906,96.51
16APR1906,97.01
17APR1906,96.84
18APR1906,95.67
19APR1906,94.23
20APR1906,95.29
23APR1906,93.46
24APR1906,93.6
25APR1906,93.02
26APR1906,92.44
27APR1906,89.92
30APR1906,90.53
01MAY1906,88.03
02MAY1906,87.16
03MAY1906,86.45
04MAY1906,89.08
07MAY1906,90.78
08MAY1906,92.08
09MAY1906,92.86
10MAY1906,93.21
11MAY1906,93.41
14MAY1906,92.8
15MAY1906,93.06
16MAY1906,93.77
17MAY1906,93.05
18MAY1906,92.75
21MAY1906,92.2
22MAY1906,92.15
23MAY1906,92.16
24MAY1906,92.76
25MAY1906,93.42
26MAY1906,93.15
28MAY1906,93.29
29MAY1906,93.69
31MAY1906,93.75
01JUN1906,94.01
04JUN1906,95.19
05JUN1906,95.04
06JUN1906,95.21
07JUN1906,95.12
08JUN1906,94.5
11JUN1906,94.38
12JUN1906,94.1
13JUN1906,93.63
14JUN1906,92.91
15JUN1906,92.25
18JUN1906,90.66
19JUN1906,91.43
20JUN1906,92
21JUN1906,90.55
22JUN1906,90.95
25JUN1906,89.02
26JUN1906,89.38
27JUN1906,87.71
28JUN1906,88.7
29JUN1906,87.29
02JUL1906,86.12
03JUL1906,86.64
05JUL1906,86.58
06JUL1906,87.79
09JUL1906,87.87
10JUL1906,87.26
11JUL1906,86.37
12JUL1906,85.7
13JUL1906,85.18
16JUL1906,86.45
17JUL1906,86.91
18JUL1906,86.54
19JUL1906,87.21
20JUL1906,88.12
23JUL1906,88.59
24JUL1906,88.12
25JUL1906,89.59
26JUL1906,90.03
27JUL1906,91.41
30JUL1906,91.72
31JUL1906,92.41
01AUG1906,93.72
02AUG1906,93.37
03AUG1906,92.44
06AUG1906,92.85
07AUG1906,92.97
08AUG1906,92.1
09AUG1906,91.7
10AUG1906,91.92
13AUG1906,92.53
